key,team
wbb0364,Melbourne Renegades
wbb0365,Hobart Hurricanes
wbb0365,Melbourne Stars
wbb0366,Brisbane Heat
wbb0366,Sydney Sixers
wbb0367,Hobart Hurricanes
wbb0367,Melbourne Stars
wbb0368,Sydney Sixers
wbb0368,Sydney Thunder
wbb0369,Hobart Hurricanes
wbb0369,Adelaide Strikers
wbb0370,Melbourne Stars
wbb0370,Perth Scorchers
wbb0371,Adelaide Strikers
wbb0371,Sydney Thunder
wbb0372,Brisbane Heat
wbb0372,Melbourne Stars
wbb0373,Hobart Hurricanes
wbb0373,Sydney Sixers
wbb0374,Perth Scorchers
wbb0374,Melbourne Renegades
wbb0375,Brisbane Heat
wbb0375,Hobart Hurricanes
wbb0376,Brisbane Heat
wbb0376,Adelaide Strikers
wbb0377,Adelaide Strikers
wbb0377,Sydney Sixers
wbb0378,Melbourne Stars
wbb0378,Sydney Sixers
wbb0379,Perth Scorchers
wbb0379,Hobart Hurricanes
wbb0380,Brisbane Heat
wbb0380,Melbourne Renegades
wbb0381,Adelaide Strikers
wbb0381,Melbourne Stars
wbb0382,Sydney Thunder
wbb0382,Sydney Sixers
wbb0383,Brisbane Heat
wbb0383,Perth Scorchers
wbb0384,Melbourne Renegades
wbb0384,Adelaide Strikers
wbb0385,Sydney Sixers
wbb0385,Brisbane Heat
wbb0386,Melbourne Stars
wbb0386,Adelaide Strikers
wbb0387,Hobart Hurricanes
wbb0387,Perth Scorchers
wbb0388,Melbourne Renegades
wbb0388,Sydney Thunder
wbb0389,Brisbane Heat
wbb0389,Melbourne Stars
wbb0390,Adelaide Strikers
wbb0390,Hobart Hurricanes
wbb0391,Sydney Sixers
wbb0391,Melbourne Renegades
wbb0392,Adelaide Strikers
wbb0392,Brisbane Heat
wbb0393,Melbourne Stars
wbb0393,Perth Scorchers
wbb0394,Hobart Hurricanes
wbb0394,Sydney Thunder
