batter,bowler,non_striker,runs_batter,runs_extras,runs_total,over,delivery_no,batting_team,inning_no,wickets_kind,wickets_player_out,review_by,review_umpire,review_batter,review_decision,bowling_team,key,review_umpires_call,replacements_role,review_type,replacements_match,runs_non_boundary,extras_type
PD Salt,DR Sams,AD Hales,1,0,1,2,5,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
AD Hales,DR Sams,PD Salt,0,4,4,2,6,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,byes
PD Salt,SC Williams,AD Hales,0,0,0,3,1,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
PD Salt,SC Williams,AD Hales,6,0,6,3,2,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
PD Salt,SC Williams,AD Hales,0,0,0,3,3,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
PD Salt,SC Williams,AD Hales,4,0,4,3,4,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
PD Salt,SC Williams,AD Hales,0,0,0,3,5,Desert Vipers,2,bowled,PD Salt,,,,,Sharjah Warriors,ilt00062,,,,,,
DW Lawrence,SC Williams,AD Hales,0,0,0,3,6,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
AD Hales,MRJ Watt,DW Lawrence,1,0,1,4,1,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
DW Lawrence,MRJ Watt,AD Hales,0,0,0,4,2,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
DW Lawrence,MRJ Watt,AD Hales,6,0,6,4,3,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
DW Lawrence,MRJ Watt,AD Hales,1,0,1,4,4,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
AD Hales,MRJ Watt,DW Lawrence,0,0,0,4,5,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
AD Hales,MRJ Watt,DW Lawrence,6,0,6,4,6,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
DW Lawrence,Junaid Siddique,AD Hales,0,0,0,5,1,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
DW Lawrence,Junaid Siddique,AD Hales,0,0,0,5,2,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
DW Lawrence,Junaid Siddique,AD Hales,0,0,0,5,3,Desert Vipers,2,caught,DW Lawrence,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,Junaid Siddique,AD Hales,0,0,0,5,4,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,Junaid Siddique,AD Hales,1,0,1,5,5,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
AD Hales,Junaid Siddique,C Munro,0,0,0,5,6,Desert Vipers,2,bowled,AD Hales,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,AU Rashid,LD Chandimal,1,0,1,6,1,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,AU Rashid,C Munro,1,0,1,6,2,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,AU Rashid,LD Chandimal,1,0,1,6,3,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,AU Rashid,C Munro,1,0,1,6,4,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,AU Rashid,LD Chandimal,1,0,1,6,5,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,AU Rashid,C Munro,1,0,1,6,6,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,Junaid Siddique,C Munro,4,0,4,7,1,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,Junaid Siddique,C Munro,1,0,1,7,2,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,Junaid Siddique,LD Chandimal,4,0,4,7,3,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,Junaid Siddique,LD Chandimal,1,0,1,7,4,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,Junaid Siddique,C Munro,4,0,4,7,5,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,Junaid Siddique,C Munro,1,0,1,7,6,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,AU Rashid,C Munro,1,0,1,8,1,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,AU Rashid,LD Chandimal,1,0,1,8,2,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,AU Rashid,C Munro,1,0,1,8,3,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,AU Rashid,LD Chandimal,1,0,1,8,4,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,AU Rashid,C Munro,0,0,0,8,5,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,AU Rashid,C Munro,0,0,0,8,6,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,LWP Wells,LD Chandimal,1,0,1,9,1,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,LWP Wells,C Munro,0,0,0,9,2,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,LWP Wells,C Munro,0,0,0,9,3,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,LWP Wells,C Munro,1,0,1,9,4,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,LWP Wells,LD Chandimal,2,0,2,9,5,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,LWP Wells,LD Chandimal,1,0,1,9,6,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,AU Rashid,LD Chandimal,6,0,6,10,1,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,AU Rashid,LD Chandimal,1,0,1,10,2,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,AU Rashid,C Munro,1,0,1,10,3,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,AU Rashid,LD Chandimal,1,0,1,10,4,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,AU Rashid,C Munro,0,0,0,10,5,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,AU Rashid,C Munro,4,0,4,10,6,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,SC Williams,LD Chandimal,1,0,1,11,1,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,SC Williams,C Munro,1,0,1,11,2,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,SC Williams,LD Chandimal,1,0,1,11,3,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,SC Williams,C Munro,1,0,1,11,4,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,SC Williams,LD Chandimal,1,0,1,11,5,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,SC Williams,C Munro,0,0,0,11,6,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,Nilansh Keswani,LD Chandimal,0,0,0,12,1,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
C Munro,Nilansh Keswani,LD Chandimal,0,1,1,12,1,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,wides
C Munro,Nilansh Keswani,LD Chandimal,1,0,1,12,2,Desert Vipers,2,run out,C Munro,,,,,Sharjah Warriors,ilt00062,,,,,,
SM Curran,Nilansh Keswani,LD Chandimal,1,0,1,12,3,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
LD Chandimal,Nilansh Keswani,SM Curran,1,0,1,12,4,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
SM Curran,Nilansh Keswani,LD Chandimal,6,0,6,12,5,Desert Vipers,2,,,,,,,Sharjah Warriors,ilt00062,,,,,,
T Banton,DJ Willey,MDE Holden,4,0,4,0,1,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,DJ Willey,MDE Holden,0,0,0,0,2,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,DJ Willey,MDE Holden,1,0,1,0,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
MDE Holden,DJ Willey,T Banton,0,0,0,0,4,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
MDE Holden,DJ Willey,T Banton,0,0,0,0,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
MDE Holden,DJ Willey,T Banton,0,0,0,0,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,J Little,MDE Holden,0,0,0,1,1,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,J Little,MDE Holden,0,0,0,1,2,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,J Little,MDE Holden,1,0,1,1,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
MDE Holden,J Little,T Banton,1,0,1,1,4,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,J Little,MDE Holden,4,0,4,1,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,J Little,MDE Holden,4,0,4,1,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
MDE Holden,DJ Willey,T Banton,0,0,0,2,1,Dubai Capitals,1,caught,MDE Holden,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
JL du Plooy,DJ Willey,T Banton,0,0,0,2,2,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
JL du Plooy,DJ Willey,T Banton,0,0,0,2,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
JL du Plooy,DJ Willey,T Banton,4,0,4,2,4,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
JL du Plooy,DJ Willey,T Banton,0,0,0,2,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
JL du Plooy,DJ Willey,T Banton,0,1,1,2,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,wides
JL du Plooy,DJ Willey,T Banton,1,0,1,2,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
JL du Plooy,Sabir Ali,T Banton,0,0,0,3,1,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
JL du Plooy,Sabir Ali,T Banton,4,0,4,3,2,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
JL du Plooy,Sabir Ali,T Banton,0,4,4,3,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,legbyes
JL du Plooy,Sabir Ali,T Banton,0,0,0,3,4,Dubai Capitals,1,bowled,JL du Plooy,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,Sabir Ali,T Banton,2,0,2,3,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,Sabir Ali,T Banton,0,0,0,3,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,DJ Willey,TB Abell,4,0,4,4,1,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,DJ Willey,TB Abell,4,0,4,4,2,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,DJ Willey,TB Abell,0,0,0,4,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,DJ Willey,TB Abell,0,0,0,4,4,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,DJ Willey,TB Abell,0,0,0,4,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,DJ Willey,TB Abell,0,0,0,4,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,J Little,T Banton,4,0,4,5,1,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,J Little,T Banton,4,0,4,5,2,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,J Little,T Banton,0,0,0,5,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,J Little,T Banton,0,0,0,5,4,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,J Little,T Banton,1,0,1,5,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,J Little,TB Abell,1,0,1,5,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,SP Narine,TB Abell,1,0,1,6,1,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,SP Narine,T Banton,1,0,1,6,2,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,SP Narine,TB Abell,4,0,4,6,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,SP Narine,TB Abell,4,0,4,6,4,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,SP Narine,TB Abell,1,0,1,6,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,SP Narine,T Banton,0,0,0,6,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,RS Bopara,TB Abell,1,0,1,7,1,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,RS Bopara,T Banton,1,0,1,7,2,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,RS Bopara,TB Abell,1,0,1,7,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,RS Bopara,T Banton,4,0,4,7,4,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,RS Bopara,T Banton,1,0,1,7,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,RS Bopara,TB Abell,1,0,1,7,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,SP Narine,TB Abell,1,0,1,8,1,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,SP Narine,T Banton,0,0,0,8,2,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,SP Narine,T Banton,1,0,1,8,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,SP Narine,TB Abell,1,0,1,8,4,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,SP Narine,T Banton,1,0,1,8,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,SP Narine,TB Abell,1,0,1,8,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,RS Bopara,TB Abell,1,0,1,9,1,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,RS Bopara,T Banton,4,0,4,9,2,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,RS Bopara,T Banton,2,0,2,9,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,RS Bopara,T Banton,0,1,1,9,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,wides
TB Abell,RS Bopara,T Banton,4,0,4,9,4,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,RS Bopara,T Banton,1,0,1,9,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,RS Bopara,TB Abell,1,0,1,9,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,FA Allen,TB Abell,2,0,2,10,1,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,FA Allen,TB Abell,1,0,1,10,2,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,FA Allen,T Banton,1,0,1,10,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,FA Allen,TB Abell,0,0,0,10,4,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
T Banton,FA Allen,TB Abell,0,0,0,10,5,Dubai Capitals,1,bowled,T Banton,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,FA Allen,TB Abell,1,0,1,10,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,SP Narine,TB Abell,1,0,1,11,1,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,SP Narine,SW Billings,1,0,1,11,2,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,SP Narine,TB Abell,0,0,0,11,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,SP Narine,TB Abell,1,0,1,11,4,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,SP Narine,SW Billings,0,0,0,11,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,SP Narine,SW Billings,1,0,1,11,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,FA Allen,SW Billings,0,0,0,12,1,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,FA Allen,SW Billings,1,0,1,12,2,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,FA Allen,TB Abell,1,0,1,12,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,FA Allen,SW Billings,4,0,4,12,4,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,FA Allen,SW Billings,1,0,1,12,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,FA Allen,TB Abell,1,0,1,12,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,SP Narine,TB Abell,2,0,2,13,1,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,SP Narine,TB Abell,6,0,6,13,2,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,SP Narine,TB Abell,1,0,1,13,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,SP Narine,SW Billings,1,0,1,13,4,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,SP Narine,TB Abell,0,0,0,13,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,SP Narine,TB Abell,1,0,1,13,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,Sabir Ali,TB Abell,1,0,1,14,1,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
TB Abell,Sabir Ali,SW Billings,0,0,0,14,2,Dubai Capitals,1,bowled,TB Abell,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
Sikandar Raza,Sabir Ali,SW Billings,2,0,2,14,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
Sikandar Raza,Sabir Ali,SW Billings,4,0,4,14,4,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
Sikandar Raza,Sabir Ali,SW Billings,3,0,3,14,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,Sabir Ali,Sikandar Raza,1,0,1,14,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,J Little,Sikandar Raza,1,0,1,15,1,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
Sikandar Raza,J Little,SW Billings,1,0,1,15,2,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,J Little,Sikandar Raza,3,0,3,15,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
Sikandar Raza,J Little,SW Billings,0,0,0,15,4,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
Sikandar Raza,J Little,SW Billings,1,0,1,15,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,J Little,Sikandar Raza,1,0,1,15,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,FA Allen,Sikandar Raza,1,0,1,16,1,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
Sikandar Raza,FA Allen,SW Billings,1,0,1,16,2,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,FA Allen,Sikandar Raza,2,0,2,16,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,FA Allen,Sikandar Raza,1,0,1,16,4,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
Sikandar Raza,FA Allen,SW Billings,4,0,4,16,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
Sikandar Raza,FA Allen,SW Billings,2,0,2,16,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,DJ Willey,Sikandar Raza,3,0,3,17,1,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
Sikandar Raza,DJ Willey,SW Billings,4,0,4,17,2,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
Sikandar Raza,DJ Willey,SW Billings,0,0,0,17,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
Sikandar Raza,DJ Willey,SW Billings,4,0,4,17,4,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
Sikandar Raza,DJ Willey,SW Billings,1,0,1,17,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,DJ Willey,Sikandar Raza,1,0,1,17,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,Sabir Ali,Sikandar Raza,6,0,6,18,1,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,Sabir Ali,Sikandar Raza,4,0,4,18,2,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,Sabir Ali,Sikandar Raza,4,0,4,18,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
SW Billings,Sabir Ali,Sikandar Raza,1,0,1,18,4,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
Sikandar Raza,Sabir Ali,SW Billings,2,0,2,18,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
Sikandar Raza,Sabir Ali,SW Billings,1,0,1,18,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
Sikandar Raza,J Little,SW Billings,0,0,0,19,1,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
Sikandar Raza,J Little,SW Billings,6,0,6,19,2,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
Sikandar Raza,J Little,SW Billings,4,0,4,19,3,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
Sikandar Raza,J Little,SW Billings,0,0,0,19,4,Dubai Capitals,1,caught,Sikandar Raza,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
MD Shanaka,J Little,SW Billings,0,1,1,19,5,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,byes
SW Billings,J Little,MD Shanaka,1,0,1,19,6,Dubai Capitals,1,,,,,,,Abu Dhabi Knight Riders,ilt00063,,,,,,
JJ Roy,SC Kuggeleijn,MS Pepper,0,0,0,0,1,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00063,,,,,,
JJ Roy,SC Kuggeleijn,MS Pepper,0,0,0,0,2,Abu Dhabi Knight Riders,2,,,Dubai Capitals,RSA Palliyaguruge,JJ Roy,struck down,Dubai Capitals,ilt00063,,,wicket,,,
JJ Roy,SC Kuggeleijn,MS Pepper,0,0,0,0,3,Abu Dhabi Knight Riders,2,lbw,JJ Roy,Dubai Capitals,RSA Palliyaguruge,JJ Roy,upheld,Dubai Capitals,ilt00063,,,wicket,,,
JM Clarke,SC Kuggeleijn,MS Pepper,0,0,0,0,4,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00063,,,,"[{'in': 'JM Clarke', 'out': 'J Little', 'team': 'Abu Dhabi Knight Riders', 'reason': 'impact_player'}]",,
JM Clarke,SC Kuggeleijn,MS Pepper,1,0,1,0,5,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00063,,,,,,
MS Pepper,SC Kuggeleijn,JM Clarke,1,0,1,0,6,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00063,,,,,,
