balls_per_over,city,date,gender,match_type,match_type_number,overs,player_of_match,season,team_type,venue,key,supersubs,bowl_out,missing
6,Barbados,2014-03-13,male,T20,364,20,CJ Jordan,2013/14,international,"Kensington Oval, Bridgetown",t20s00380,,,
6,Centurion,2014-03-14,male,T20,365,20,MA Starc,2013/14,international,SuperSport Park,t20s00381,,,
6,Chittagong,2014-03-16,male,T20,367,20,SP Gauchan,2013/14,international,Zahur Ahmed Chowdhury Stadium,t20s00382,,,
6,,2014-03-17,male,T20,369,20,TLW Cooper,2013/14,international,Sylhet Stadium,t20s00383,,,
6,,2014-03-17,male,T20,368,20,PR Stirling,2013/14,international,Sylhet Stadium,t20s00384,,,
6,Chittagong,2014-03-18,male,T20,371,20,Al-Amin Hossain,2013/14,international,Zahur Ahmed Chowdhury Stadium,t20s00385,,,
6,,2014-03-19,male,T20,372,20,BRM Taylor,2013/14,international,Sylhet Stadium,t20s00386,,,
6,,2014-03-19,male,T20,373,20,EC Joyce,2013/14,international,Sylhet Stadium,t20s00387,,,
6,Chittagong,2014-03-20,male,T20,375,20,Nadeem Ahmed,2013/14,international,Zahur Ahmed Chowdhury Stadium,t20s00388,,,
6,,2014-03-21,male,T20,376,20,E Chigumbura,2013/14,international,Sylhet Stadium,t20s00389,,,
6,,2014-03-21,male,T20,377,20,SJ Myburgh,2013/14,international,Sylhet Stadium,t20s00390,,,
6,Mirpur,2014-03-21,male,T20,378,20,A Mishra,2013/14,international,Shere Bangla National Stadium,t20s00391,,,
6,Chittagong,2014-03-22,male,T20,379,20,MDKJ Perera,2013/14,international,Zahur Ahmed Chowdhury Stadium,t20s00392,,,
6,Chattogram,2014-03-22,male,T20,380,20,CJ Anderson,2013/14,international,Zahur Ahmed Chowdhury Stadium,t20s00393,,,
6,,2014-03-23,female,T20,247,20,NJ Browne,2013/14,international,Sylhet Stadium,t20s00394,,,
6,Mirpur,2014-03-23,male,T20,381,20,Umar Akmal,2013/14,international,Shere Bangla National Stadium,t20s00395,,,
6,Mirpur,2014-03-23,male,T20,382,20,A Mishra,2013/14,international,Shere Bangla National Stadium,t20s00396,,,
6,Chittagong,2014-03-24,male,T20,384,20,AD Mathews,2013/14,international,Zahur Ahmed Chowdhury Stadium,t20s00397,,,
6,,2014-03-24,female,T20,249,20,DJS Dottin,2013/14,international,Sylhet Stadium,t20s00398,,,
6,,2014-03-24,female,T20,250,20,KDU Prabodhani,2013/14,international,Sylhet Stadium,t20s00399,,,
6,Chittagong,2014-03-24,male,T20,383,20,JP Duminy,2013/14,international,Zahur Ahmed Chowdhury Stadium,t20s00400,,,
6,,2014-03-25,female,T20,251,20,SW Bates,2013/14,international,Sylhet Stadium,t20s00401,,,
6,Mirpur,2014-03-25,male,T20,385,20,DR Smith,2013/14,international,Shere Bangla National Stadium,t20s00402,,,
6,,2014-03-26,female,T20,253,20,SL Quintyne,2013/14,international,Sylhet Stadium,t20s00403,,,
6,,2014-03-26,female,T20,254,20,A Shrubsole,2013/14,international,Sylhet Stadium,t20s00404,,,
6,,2014-03-27,female,T20,256,20,SW Bates,2013/14,international,Sylhet Stadium,t20s00405,,,
6,Chittagong,2014-03-27,male,T20,386,20,Imran Tahir,2013/14,international,Zahur Ahmed Chowdhury Stadium,t20s00406,,,
6,Chittagong,2014-03-27,male,T20,387,20,AD Hales,2013/14,international,Zahur Ahmed Chowdhury Stadium,t20s00407,,,
6,,2014-03-28,female,T20,258,20,SF Daley,2013/14,international,Sylhet Stadium,t20s00408,,,
6,Mirpur,2014-03-28,male,T20,388,20,DJG Sammy,2013/14,international,Shere Bangla National Stadium,t20s00409,,,
6,Mirpur,2014-03-28,male,T20,389,20,R Ashwin,2013/14,international,Shere Bangla National Stadium,t20s00410,,,
6,Chittagong,2014-03-29,male,T20,391,20,AB de Villiers,2013/14,international,Zahur Ahmed Chowdhury Stadium,t20s00411,,,
6,,2014-03-29,female,T20,260,20,EJ Villani,2013/14,international,Sylhet Stadium,t20s00412,,,
6,,2014-03-29,female,T20,259,20,CL Tryon,2013/14,international,Sylhet Stadium,t20s00413,,,
6,Chittagong,2014-03-29,male,T20,390,20,BB McCullum,2013/14,international,Zahur Ahmed Chowdhury Stadium,t20s00414,,,
6,,2014-03-30,female,T20,261,20,H Kaur,2013/14,international,Sylhet Stadium,t20s00415,,,
6,,2014-03-30,female,T20,262,20,A Shrubsole,2013/14,international,Sylhet Stadium,t20s00416,,,
