batter,bowler,non_striker,runs_batter,runs_extras,runs_total,over,delivery_no,batting_team,inning_no,wickets_kind,wickets_player_out,review_by,review_umpire,review_batter,review_decision,bowling_team,key,review_umpires_call,replacements_role,review_type,extras_type
WL Madsen,Noor Ahmad,JL du Plooy,0,0,0,16,2,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
WL Madsen,Noor Ahmad,JL du Plooy,1,0,1,16,3,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
JL du Plooy,Noor Ahmad,WL Madsen,0,0,0,16,4,Joburg Super Kings,2,bowled,JL du Plooy,,,,,Durban's Super Giants,sat00061,,,,
MM Ali,Noor Ahmad,WL Madsen,0,0,0,16,5,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
MM Ali,Noor Ahmad,WL Madsen,0,0,0,16,6,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
WL Madsen,D Pretorius,MM Ali,6,0,6,17,1,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
WL Madsen,D Pretorius,MM Ali,1,0,1,17,2,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
MM Ali,D Pretorius,WL Madsen,4,0,4,17,3,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
MM Ali,D Pretorius,WL Madsen,2,0,2,17,4,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
MM Ali,D Pretorius,WL Madsen,0,1,1,17,4,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,wides
MM Ali,D Pretorius,WL Madsen,1,0,1,17,5,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
WL Madsen,D Pretorius,MM Ali,2,0,2,17,6,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
MM Ali,Naveen-ul-Haq,WL Madsen,0,0,0,18,1,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
MM Ali,Naveen-ul-Haq,WL Madsen,2,0,2,18,2,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
MM Ali,Naveen-ul-Haq,WL Madsen,6,0,6,18,3,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
MM Ali,Naveen-ul-Haq,WL Madsen,6,0,6,18,4,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
MM Ali,Naveen-ul-Haq,WL Madsen,1,0,1,18,5,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
WL Madsen,Naveen-ul-Haq,MM Ali,0,0,0,18,6,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
MM Ali,D Pretorius,WL Madsen,4,0,4,19,1,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
MM Ali,D Pretorius,WL Madsen,0,0,0,19,2,Joburg Super Kings,2,caught,MM Ali,,,,,Durban's Super Giants,sat00061,,,,
D Ferreira,D Pretorius,WL Madsen,6,0,6,19,3,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
D Ferreira,D Pretorius,WL Madsen,2,0,2,19,4,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
D Ferreira,D Pretorius,WL Madsen,6,0,6,19,5,Joburg Super Kings,2,,,,,,,Durban's Super Giants,sat00061,,,,
JJ Roy,LA Dawson,JC Buttler,0,1,1,0,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,wides
JJ Roy,LA Dawson,JC Buttler,0,0,0,0,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JJ Roy,LA Dawson,JC Buttler,1,0,1,0,2,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,LA Dawson,JJ Roy,3,0,3,0,3,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JJ Roy,LA Dawson,JC Buttler,4,0,4,0,4,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JJ Roy,LA Dawson,JC Buttler,0,0,0,0,5,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JJ Roy,LA Dawson,JC Buttler,0,0,0,0,6,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,DJ Worrall,JJ Roy,4,0,4,1,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,DJ Worrall,JJ Roy,0,0,0,1,2,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,DJ Worrall,JJ Roy,0,0,0,1,3,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,DJ Worrall,JJ Roy,1,0,1,1,4,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JJ Roy,DJ Worrall,JC Buttler,0,0,0,1,5,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JJ Roy,DJ Worrall,JC Buttler,1,0,1,1,6,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JJ Roy,OEG Baartman,JC Buttler,0,0,0,2,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JJ Roy,OEG Baartman,JC Buttler,0,0,0,2,2,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JJ Roy,OEG Baartman,JC Buttler,2,0,2,2,3,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JJ Roy,OEG Baartman,JC Buttler,0,0,0,2,4,Paarl Royals,1,caught,JJ Roy,,,,,Sunrisers Eastern Cape,sat00062,,,,
M Van Buuren,OEG Baartman,JC Buttler,1,0,1,2,5,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,OEG Baartman,M Van Buuren,1,0,1,2,6,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,B Swanepoel,M Van Buuren,4,0,4,3,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,B Swanepoel,M Van Buuren,0,1,1,3,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,wides
JC Buttler,B Swanepoel,M Van Buuren,1,0,1,3,2,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
M Van Buuren,B Swanepoel,JC Buttler,1,0,1,3,3,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,B Swanepoel,M Van Buuren,4,0,4,3,4,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,B Swanepoel,M Van Buuren,1,0,1,3,5,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
M Van Buuren,B Swanepoel,JC Buttler,0,0,0,3,6,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,OEG Baartman,M Van Buuren,0,0,0,4,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,OEG Baartman,M Van Buuren,0,0,0,4,2,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,OEG Baartman,M Van Buuren,6,0,6,4,3,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,OEG Baartman,M Van Buuren,4,0,4,4,4,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,OEG Baartman,M Van Buuren,0,1,1,4,5,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,legbyes
M Van Buuren,OEG Baartman,JC Buttler,0,0,0,4,6,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,DJ Worrall,M Van Buuren,0,0,0,5,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,DJ Worrall,M Van Buuren,6,0,6,5,2,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,DJ Worrall,M Van Buuren,0,0,0,5,3,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,DJ Worrall,M Van Buuren,1,0,1,5,4,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
M Van Buuren,DJ Worrall,JC Buttler,0,0,0,5,5,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
M Van Buuren,DJ Worrall,JC Buttler,4,0,4,5,6,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,LA Dawson,M Van Buuren,1,0,1,6,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
M Van Buuren,LA Dawson,JC Buttler,1,0,1,6,2,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,LA Dawson,M Van Buuren,1,0,1,6,3,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
M Van Buuren,LA Dawson,JC Buttler,1,0,1,6,4,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
JC Buttler,LA Dawson,M Van Buuren,0,0,0,6,5,Paarl Royals,1,caught,JC Buttler,,,,,Sunrisers Eastern Cape,sat00062,,,,
DA Miller,LA Dawson,M Van Buuren,0,0,0,6,6,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
M Van Buuren,SR Harmer,DA Miller,0,0,0,7,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
M Van Buuren,SR Harmer,DA Miller,0,0,0,7,2,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
M Van Buuren,SR Harmer,DA Miller,0,0,0,7,3,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
M Van Buuren,SR Harmer,DA Miller,1,0,1,7,4,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DA Miller,SR Harmer,M Van Buuren,1,0,1,7,5,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
M Van Buuren,SR Harmer,DA Miller,4,0,4,7,6,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DA Miller,B Swanepoel,M Van Buuren,0,0,0,8,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DA Miller,B Swanepoel,M Van Buuren,1,0,1,8,2,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
M Van Buuren,B Swanepoel,DA Miller,1,0,1,8,3,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DA Miller,B Swanepoel,M Van Buuren,0,0,0,8,4,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DA Miller,B Swanepoel,M Van Buuren,0,0,0,8,5,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DA Miller,B Swanepoel,M Van Buuren,0,0,0,8,6,Paarl Royals,1,run out,M Van Buuren,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,SR Harmer,DA Miller,1,0,1,9,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DA Miller,SR Harmer,DJ Vilas,6,0,6,9,2,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DA Miller,SR Harmer,DJ Vilas,2,0,2,9,3,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DA Miller,SR Harmer,DJ Vilas,1,0,1,9,4,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,SR Harmer,DA Miller,1,0,1,9,5,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DA Miller,SR Harmer,DJ Vilas,0,0,0,9,6,Paarl Royals,1,caught,DA Miller,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,LA Dawson,WJ Lubbe,1,0,1,10,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,LA Dawson,DJ Vilas,0,0,0,10,2,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,LA Dawson,DJ Vilas,1,0,1,10,3,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,LA Dawson,WJ Lubbe,2,0,2,10,4,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,LA Dawson,WJ Lubbe,0,0,0,10,5,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,LA Dawson,WJ Lubbe,1,0,1,10,6,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,SR Harmer,WJ Lubbe,1,0,1,11,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,SR Harmer,DJ Vilas,1,0,1,11,2,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,SR Harmer,WJ Lubbe,1,0,1,11,3,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,SR Harmer,DJ Vilas,1,0,1,11,4,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,SR Harmer,WJ Lubbe,0,0,0,11,5,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,SR Harmer,WJ Lubbe,0,0,0,11,6,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,DJ Worrall,DJ Vilas,1,0,1,12,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,DJ Worrall,WJ Lubbe,1,0,1,12,2,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,DJ Worrall,DJ Vilas,4,0,4,12,3,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,DJ Worrall,DJ Vilas,1,0,1,12,4,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,DJ Worrall,WJ Lubbe,4,0,4,12,5,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,DJ Worrall,WJ Lubbe,2,0,2,12,6,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,SR Harmer,DJ Vilas,1,0,1,13,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,SR Harmer,WJ Lubbe,1,0,1,13,2,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,SR Harmer,DJ Vilas,0,0,0,13,3,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,SR Harmer,DJ Vilas,2,0,2,13,4,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,SR Harmer,DJ Vilas,0,0,0,13,5,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,SR Harmer,DJ Vilas,0,0,0,13,6,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,LA Dawson,WJ Lubbe,1,0,1,14,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,LA Dawson,DJ Vilas,1,0,1,14,2,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,LA Dawson,WJ Lubbe,1,0,1,14,3,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,LA Dawson,DJ Vilas,6,0,6,14,4,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,LA Dawson,DJ Vilas,2,0,2,14,5,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,LA Dawson,DJ Vilas,0,0,0,14,6,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,B Swanepoel,WJ Lubbe,0,0,0,15,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,B Swanepoel,WJ Lubbe,1,0,1,15,2,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,B Swanepoel,DJ Vilas,1,0,1,15,3,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,B Swanepoel,WJ Lubbe,4,0,4,15,4,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,B Swanepoel,WJ Lubbe,1,0,1,15,5,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,B Swanepoel,DJ Vilas,1,0,1,15,6,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,OEG Baartman,DJ Vilas,4,0,4,16,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
WJ Lubbe,OEG Baartman,DJ Vilas,0,0,0,16,2,Paarl Royals,1,caught,WJ Lubbe,,,,,Sunrisers Eastern Cape,sat00062,,,,
AL Phehlukwayo,OEG Baartman,DJ Vilas,1,0,1,16,3,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,OEG Baartman,AL Phehlukwayo,1,0,1,16,4,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
AL Phehlukwayo,OEG Baartman,DJ Vilas,4,0,4,16,5,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
AL Phehlukwayo,OEG Baartman,DJ Vilas,0,0,0,16,6,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,DJ Worrall,AL Phehlukwayo,4,0,4,17,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,DJ Worrall,AL Phehlukwayo,4,0,4,17,2,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,DJ Worrall,AL Phehlukwayo,1,0,1,17,3,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
AL Phehlukwayo,DJ Worrall,DJ Vilas,1,0,1,17,4,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
DJ Vilas,DJ Worrall,AL Phehlukwayo,0,0,0,17,5,Paarl Royals,1,caught,DJ Vilas,,,,,Sunrisers Eastern Cape,sat00062,,,,
BC Fortuin,DJ Worrall,AL Phehlukwayo,1,0,1,17,6,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
BC Fortuin,B Swanepoel,AL Phehlukwayo,1,0,1,18,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
AL Phehlukwayo,B Swanepoel,BC Fortuin,1,0,1,18,2,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
BC Fortuin,B Swanepoel,AL Phehlukwayo,0,0,0,18,3,Paarl Royals,1,caught,BC Fortuin,,,,,Sunrisers Eastern Cape,sat00062,,,,
Codi Yusuf,B Swanepoel,AL Phehlukwayo,4,0,4,18,4,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
Codi Yusuf,B Swanepoel,AL Phehlukwayo,1,0,1,18,5,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
AL Phehlukwayo,B Swanepoel,Codi Yusuf,1,0,1,18,6,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
AL Phehlukwayo,OEG Baartman,Codi Yusuf,0,1,1,19,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,noballs
AL Phehlukwayo,OEG Baartman,Codi Yusuf,0,0,0,19,1,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
AL Phehlukwayo,OEG Baartman,Codi Yusuf,6,0,6,19,2,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
AL Phehlukwayo,OEG Baartman,Codi Yusuf,0,0,0,19,3,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
AL Phehlukwayo,OEG Baartman,Codi Yusuf,0,0,0,19,4,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
AL Phehlukwayo,OEG Baartman,Codi Yusuf,0,0,0,19,5,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
AL Phehlukwayo,OEG Baartman,Codi Yusuf,2,0,2,19,6,Paarl Royals,1,,,,,,,Sunrisers Eastern Cape,sat00062,,,,
J Hermann,WJ Lubbe,DJ Malan,0,0,0,0,1,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,WJ Lubbe,DJ Malan,1,0,1,0,2,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
DJ Malan,WJ Lubbe,J Hermann,1,0,1,0,3,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,WJ Lubbe,DJ Malan,1,0,1,0,4,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
DJ Malan,WJ Lubbe,J Hermann,0,0,0,0,5,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
DJ Malan,WJ Lubbe,J Hermann,0,0,0,0,6,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,JA Turner,DJ Malan,0,1,1,1,1,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,wides
J Hermann,JA Turner,DJ Malan,4,0,4,1,1,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,JA Turner,DJ Malan,0,0,0,1,2,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,JA Turner,DJ Malan,0,0,0,1,3,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,JA Turner,DJ Malan,0,0,0,1,4,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,JA Turner,DJ Malan,0,0,0,1,5,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,JA Turner,DJ Malan,1,0,1,1,6,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,WJ Lubbe,DJ Malan,0,0,0,2,1,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,WJ Lubbe,DJ Malan,0,0,0,2,2,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,WJ Lubbe,DJ Malan,4,0,4,2,3,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,WJ Lubbe,DJ Malan,0,0,0,2,4,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,WJ Lubbe,DJ Malan,4,0,4,2,5,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,WJ Lubbe,DJ Malan,0,0,0,2,6,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
DJ Malan,Codi Yusuf,J Hermann,0,0,0,3,1,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
DJ Malan,Codi Yusuf,J Hermann,1,0,1,3,2,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,Codi Yusuf,DJ Malan,0,0,0,3,3,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,Codi Yusuf,DJ Malan,4,0,4,3,4,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,Codi Yusuf,DJ Malan,1,0,1,3,5,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
DJ Malan,Codi Yusuf,J Hermann,0,0,0,3,6,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,JA Turner,DJ Malan,1,0,1,4,1,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
DJ Malan,JA Turner,J Hermann,1,0,1,4,2,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,JA Turner,DJ Malan,0,1,1,4,3,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,legbyes
DJ Malan,JA Turner,J Hermann,0,1,1,4,3,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,wides
DJ Malan,JA Turner,J Hermann,4,0,4,4,4,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
DJ Malan,JA Turner,J Hermann,1,0,1,4,5,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
J Hermann,JA Turner,DJ Malan,0,0,0,4,6,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
DJ Malan,Codi Yusuf,J Hermann,0,1,1,5,1,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,legbyes
J Hermann,Codi Yusuf,DJ Malan,0,0,0,5,2,Sunrisers Eastern Cape,2,bowled,J Hermann,,,,,Paarl Royals,sat00062,,,,
T Bavuma,Codi Yusuf,DJ Malan,1,0,1,5,3,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
DJ Malan,Codi Yusuf,T Bavuma,6,0,6,5,4,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
DJ Malan,Codi Yusuf,T Bavuma,0,0,0,5,5,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
DJ Malan,Codi Yusuf,T Bavuma,1,0,1,5,6,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
DJ Malan,BC Fortuin,T Bavuma,1,0,1,6,1,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
T Bavuma,BC Fortuin,DJ Malan,1,0,1,6,2,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
DJ Malan,BC Fortuin,T Bavuma,1,0,1,6,3,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
T Bavuma,BC Fortuin,DJ Malan,1,0,1,6,4,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
DJ Malan,BC Fortuin,T Bavuma,0,0,0,6,5,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
DJ Malan,BC Fortuin,T Bavuma,1,0,1,6,6,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
DJ Malan,AL Phehlukwayo,T Bavuma,0,1,1,7,1,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,wides
DJ Malan,AL Phehlukwayo,T Bavuma,1,0,1,7,1,Sunrisers Eastern Cape,2,,,,,,,Paarl Royals,sat00062,,,,
